datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2020-08-24,Arnulf,00:00,23:59,1567.0,112.0,1679.0,14.1,22.8,0.0,74,4.1,
2020-08-25,Arnulf,00:00,23:59,1787.0,123.0,1910.0,12.1,25.4,0.0,65,10.4,
2020-08-26,Arnulf,00:00,23:59,1552.0,104.0,1656.0,16.0,27.5,0.0,60,10.7,
2020-08-27,Arnulf,00:00,23:59,1787.0,116.0,1903.0,13.4,22.8,0.0,63,10.8,
2020-08-28,Arnulf,00:00,23:59,1165.0,87.0,1252.0,15.7,28.6,40.8,78,6.9,
2020-08-29,Arnulf,00:00,23:59,278.0,27.0,305.0,13.3,15.7,11.9,94,0.0,
2020-08-30,Arnulf,00:00,23:59,343.0,25.0,368.0,11.8,15.3,3.4,98,0.1,
2020-08-31,Arnulf,00:00,23:59,1289.0,90.0,1379.0,10.4,17.7,2.0,98,1.2,
2020-09-01,Arnulf,00:00,23:59,985.0,68.0,1053.0,11.9,16.8,1.4,100,0.7,
2020-09-02,Arnulf,00:00,23:59,1600.0,89.0,1689.0,10.8,19.1,0.0,85,0.0,
2020-09-03,Arnulf,00:00,23:59,1813.0,109.0,1922.0,11.0,21.9,0.0,70,9.3,
2020-09-04,Arnulf,00:00,23:59,1732.0,101.0,1833.0,16.4,26.6,0.0,71,9.8,
2020-09-05,Arnulf,00:00,23:59,1296.0,86.0,1382.0,15.6,27.7,7.4,68,7.7,
2020-09-06,Arnulf,00:00,23:59,624.0,35.0,659.0,13.8,17.9,3.3,96,1.0,
2020-09-07,Arnulf,00:00,23:59,1518.0,107.0,1625.0,11.3,18.4,0.0,86,0.8,
2020-09-08,Arnulf,00:00,23:59,1904.0,121.0,2025.0,10.4,21.5,0.0,30,8.1,
2020-09-09,Arnulf,00:00,23:59,2091.0,130.0,2221.0,10.1,25.2,0.0,8,12.5,
2020-09-10,Arnulf,00:00,23:59,2093.0,109.0,2202.0,12.9,23.8,0.0,81,9.4,
2020-09-11,Arnulf,00:00,23:59,1872.0,116.0,1988.0,13.2,23.6,0.0,55,8.2,
2020-09-12,Arnulf,00:00,23:59,1473.0,63.0,1536.0,12.3,26.0,0.0,8,11.8,
2020-09-13,Arnulf,00:00,23:59,1125.0,65.0,1190.0,13.0,26.8,0.0,34,11.5,
2020-09-14,Arnulf,00:00,23:59,2012.0,148.0,2160.0,13.0,27.0,0.0,43,12.0,
2020-09-15,Arnulf,00:00,23:59,2154.0,137.0,2291.0,13.5,28.9,0.0,10,12.0,
2020-09-16,Arnulf,00:00,23:59,2134.0,123.0,2257.0,16.0,27.2,0.0,48,10.3,
2020-09-17,Arnulf,00:00,23:59,1950.0,136.0,2086.0,14.3,24.7,0.0,39,8.6,
2020-09-18,Arnulf,00:00,23:59,1736.0,122.0,1858.0,10.0,20.4,0.0,29,7.4,
2020-09-19,Arnulf,00:00,23:59,1358.0,64.0,1422.0,7.1,22.7,0.0,4,11.3,
2020-09-20,Arnulf,00:00,23:59,1103.0,52.0,1155.0,9.7,23.2,0.0,31,11.4,
2020-09-21,Arnulf,00:00,23:59,1948.0,127.0,2075.0,10.9,24.0,0.0,11,11.0,
2020-09-22,Arnulf,00:00,23:59,1717.0,113.0,1830.0,12.5,25.6,6.3,51,8.6,
2020-09-23,Arnulf,00:00,23:59,1175.0,93.0,1268.0,14.1,20.2,3.1,85,1.1,
2020-09-24,Arnulf,00:00,23:59,1521.0,119.0,1640.0,13.4,21.6,10.2,98,4.6,
2020-09-25,Arnulf,00:00,23:59,544.0,51.0,595.0,5.5,13.7,27.0,94,0.0,
2020-09-26,Arnulf,00:00,23:59,305.0,14.0,319.0,6.3,7.7,2.7,98,0.0,
2020-09-27,Arnulf,00:00,23:59,657.0,58.0,715.0,5.0,15.6,0.0,30,11.4,
2020-09-28,Arnulf,00:00,23:59,1105.0,110.0,1215.0,4.9,10.7,0.5,96,0.0,
2020-09-29,Arnulf,00:00,23:59,1536.0,79.0,1615.0,8.7,12.2,0.6,98,0.1,
2020-09-30,Arnulf,00:00,23:59,1639.0,105.0,1744.0,8.2,17.8,0.0,70,6.7,
2020-10-01,Arnulf,00:00,23:59,1738.0,107.0,1845.0,6.5,19.4,0.0,65,8.2,
2020-10-02,Arnulf,00:00,23:59,1469.0,89.0,1558.0,9.8,18.4,0.0,99,0.9,
2020-10-03,Arnulf,00:00,23:59,548.0,37.0,585.0,5.1,22.1,2.9,75,2.9,
2020-10-04,Arnulf,00:00,23:59,821.0,37.0,858.0,4.7,17.3,0.7,73,6.5,
2020-10-05,Arnulf,00:00,23:59,1048.0,63.0,1111.0,9.0,14.6,4.7,98,1.8,
2020-10-06,Arnulf,00:00,23:59,1221.0,72.0,1293.0,9.1,13.6,12.1,98,0.8,
2020-10-07,Arnulf,00:00,23:59,1126.0,69.0,1195.0,8.5,13.4,3.9,91,0.9,
2020-10-08,Arnulf,00:00,23:59,1592.0,93.0,1685.0,8.7,17.7,0.0,88,6.5,
2020-10-09,Arnulf,00:00,23:59,1573.0,82.0,1655.0,10.1,19.0,0.0,99,8.3,
2020-10-10,Arnulf,00:00,23:59,374.0,31.0,405.0,7.1,13.0,8.3,90,0.0,
2020-10-11,Arnulf,00:00,23:59,510.0,34.0,544.0,5.6,9.9,0.4,99,1.3,
2020-10-12,Arnulf,00:00,23:59,1235.0,83.0,1318.0,3.6,8.7,1.5,89,1.7,
2020-10-13,Arnulf,00:00,23:59,1303.0,68.0,1371.0,4.0,9.8,0.2,88,0.9,
2020-10-14,Arnulf,00:00,23:59,1246.0,75.0,1321.0,3.8,9.1,0.8,99,0.3,
2020-10-15,Arnulf,00:00,23:59,1211.0,73.0,1284.0,5.8,7.8,6.4,98,0.0,
2020-10-16,Arnulf,00:00,23:59,644.0,48.0,692.0,6.2,8.9,8.9,94,0.0,
2020-10-17,Arnulf,00:00,23:59,613.0,29.0,642.0,5.7,8.9,0.0,99,0.0,
2020-10-18,Arnulf,00:00,23:59,622.0,35.0,657.0,5.0,11.2,0.0,81,4.1,
2020-10-19,Arnulf,00:00,23:59,1304.0,76.0,1380.0,3.9,12.5,0.0,63,6.6,
2020-10-20,Arnulf,00:00,23:59,1423.0,72.0,1495.0,1.3,15.8,0.0,90,7.2,
2020-10-21,Arnulf,00:00,23:59,1377.0,79.0,1456.0,5.6,21.0,0.0,95,5.6,
2020-10-22,Arnulf,00:00,23:59,1336.0,68.0,1404.0,8.8,17.2,0.2,95,2.5,
2020-10-23,Arnulf,00:00,23:59,1269.0,80.0,1349.0,12.0,19.1,6.4,99,2.2,
2020-10-24,Arnulf,00:00,23:59,667.0,36.0,703.0,7.9,14.8,1.6,63,1.4,
2020-10-25,Arnulf,00:00,23:59,896.0,30.0,926.0,3.7,17.6,0.0,44,9.2,
2020-10-26,Arnulf,00:00,23:59,1129.0,62.0,1191.0,4.0,9.3,16.4,96,0.0,
2020-10-27,Arnulf,00:00,23:59,1214.0,69.0,1283.0,3.9,11.1,0.0,75,1.5,
2020-10-28,Arnulf,00:00,23:59,1305.0,75.0,1380.0,3.5,14.7,2.4,95,1.3,
2020-10-29,Arnulf,00:00,23:59,736.0,51.0,787.0,8.9,11.2,15.5,94,0.0,
2020-10-30,Arnulf,00:00,23:59,1105.0,81.0,1186.0,9.0,14.7,0.0,99,0.6,
2020-10-31,Arnulf,00:00,23:59,961.0,30.0,991.0,6.3,17.9,0.0,55,8.9,
2020-11-01,Arnulf,00:00,23:59,340.0,17.0,357.0,5.6,15.6,3.2,96,0.0,
2020-11-02,Arnulf,00:00,23:59,705.0,24.0,729.0,14.5,21.5,0.0,94,1.7,
2020-11-03,Arnulf,00:00,23:59,,,,8.3,17.3,7.8,96,0.0,Baustelle
2020-11-04,Arnulf,00:00,23:59,,,,7.4,9.3,0.1,98,0.0,Baustelle
2020-11-05,Arnulf,00:00,23:59,,,,3.5,11.4,0.0,61,3.4,Baustelle
2020-11-06,Arnulf,00:00,23:59,,,,2.2,6.7,0.0,58,0.6,Baustelle
2020-11-07,Arnulf,00:00,23:59,,,,2.9,10.1,0.0,80,4.9,Baustelle
2020-11-08,Arnulf,00:00,23:59,,,,2.6,12.6,0.0,84,6.7,Baustelle
2020-11-09,Arnulf,00:00,23:59,,,,2.4,8.7,0.0,85,4.6,Baustelle
2020-11-10,Arnulf,00:00,23:59,,,,1.7,7.4,0.0,98,6.0,Baustelle
2020-11-11,Arnulf,00:00,23:59,,,,4.8,9.7,0.0,100,0.7,Baustelle
2020-11-12,Arnulf,00:00,23:59,,,,4.2,14.2,0.0,94,3.4,Baustelle
2020-11-13,Arnulf,00:00,23:59,,,,4.3,15.8,0.0,79,7.2,Baustelle
2020-11-14,Arnulf,00:00,23:59,,,,4.5,17.1,0.0,74,8.4,Baustelle
2020-11-15,Arnulf,00:00,23:59,,,,3.1,15.8,2.8,60,8.4,Baustelle
2020-11-16,Arnulf,00:00,23:59,,,,8.1,13.2,0.3,94,2.6,Baustelle
2020-11-17,Arnulf,00:00,23:59,,,,4.4,11.9,0.0,94,5.6,Baustelle
2020-11-18,Arnulf,00:00,23:59,,,,2.1,13.9,0.0,34,8.9,Baustelle
2020-11-19,Arnulf,00:00,23:59,665.0,28.0,693.0,4.0,14.0,3.2,71,1.5,
2020-11-20,Arnulf,00:00,23:59,949.0,43.0,992.0,-1.2,5.8,0.0,66,3.7,
2020-11-21,Arnulf,00:00,23:59,632.0,19.0,651.0,-2.2,5.8,0.0,31,8.1,
2020-11-22,Arnulf,00:00,23:59,424.0,15.0,439.0,-2.8,9.6,0.0,48,7.9,
2020-11-23,Arnulf,00:00,23:59,1037.0,41.0,1078.0,2.7,8.2,0.0,100,0.3,
2020-11-24,Arnulf,00:00,23:59,1043.0,56.0,1099.0,2.7,6.0,0.0,91,2.4,
2020-11-25,Arnulf,00:00,23:59,1101.0,61.0,1162.0,0.5,5.4,0.0,79,4.8,
2020-11-26,Arnulf,00:00,23:59,1090.0,57.0,1147.0,-0.5,5.5,0.0,75,5.2,
2020-11-27,Arnulf,00:00,23:59,1026.0,64.0,1090.0,-1.4,4.0,0.0,75,6.6,
2020-11-28,Arnulf,00:00,23:59,459.0,20.0,479.0,-1.7,0.5,0.0,100,0.0,
2020-11-29,Arnulf,00:00,23:59,257.0,14.0,271.0,-1.1,1.5,0.0,91,0.1,
2020-11-30,Arnulf,00:00,23:59,945.0,44.0,989.0,-4.3,1.4,0.0,64,1.8,
2020-12-01,Arnulf,00:00,23:59,618.0,36.0,654.0,-3.3,1.7,4.3,94,0.0,
2020-12-02,Arnulf,00:00,23:59,777.0,48.0,825.0,-3.2,0.5,0.0,100,0.0,
2020-12-03,Arnulf,00:00,23:59,891.0,49.0,940.0,-3.0,2.8,0.0,58,3.5,
2020-12-04,Arnulf,00:00,23:59,889.0,38.0,927.0,-2.9,8.4,0.0,100,1.7,
2020-12-05,Arnulf,00:00,23:59,341.0,10.0,351.0,0.2,5.0,1.6,95,0.0,
2020-12-06,Arnulf,00:00,23:59,263.0,16.0,279.0,-0.2,4.3,1.2,98,0.3,
2020-12-07,Arnulf,00:00,23:59,945.0,45.0,990.0,0.0,4.9,0.0,75,3.8,
2020-12-08,Arnulf,00:00,23:59,936.0,39.0,975.0,-2.3,2.8,0.0,98,0.0,
2020-12-09,Arnulf,00:00,23:59,623.0,33.0,656.0,-0.1,1.2,4.8,95,0.0,
2020-12-10,Arnulf,00:00,23:59,825.0,42.0,867.0,0.6,2.1,0.0,99,0.0,
2020-12-11,Arnulf,00:00,23:59,894.0,30.0,924.0,-0.6,2.8,0.0,98,2.0,
2020-12-12,Arnulf,00:00,23:59,420.0,9.0,429.0,0.3,5.1,3.0,99,0.2,
2020-12-13,Arnulf,00:00,23:59,205.0,10.0,215.0,2.8,5.3,0.5,96,0.0,
2020-12-14,Arnulf,00:00,23:59,1105.0,51.0,1156.0,-0.5,7.3,0.0,84,6.6,
2020-12-15,Arnulf,00:00,23:59,973.0,48.0,1021.0,1.0,5.1,0.0,100,1.1,
2020-12-16,Arnulf,00:00,23:59,772.0,50.0,822.0,1.0,6.0,0.0,99,2.0,
2020-12-17,Arnulf,00:00,23:59,799.0,66.0,865.0,-0.3,8.9,0.0,63,6.5,
2020-12-18,Arnulf,00:00,23:59,784.0,50.0,834.0,-1.4,7.2,0.0,54,7.8,
2020-12-19,Arnulf,00:00,23:59,332.0,17.0,349.0,-2.4,0.0,0.0,94,0.0,
2020-12-20,Arnulf,00:00,23:59,259.0,16.0,275.0,-1.9,0.7,0.0,100,0.0,
2020-12-21,Arnulf,00:00,23:59,739.0,43.0,782.0,0.7,6.8,4.3,96,1.7,
2020-12-22,Arnulf,00:00,23:59,576.0,35.0,611.0,6.3,13.9,0.4,95,0.1,
2020-12-23,Arnulf,00:00,23:59,518.0,33.0,551.0,9.5,14.1,6.4,98,0.0,
2020-12-24,Arnulf,00:00,23:59,211.0,16.0,227.0,4.2,9.9,2.7,94,1.0,
2020-12-25,Arnulf,00:00,23:59,102.0,6.0,108.0,-0.3,4.2,1.3,98,0.0,
2020-12-26,Arnulf,00:00,23:59,174.0,19.0,193.0,-3.4,1.3,0.0,59,5.2,
2020-12-27,Arnulf,00:00,23:59,181.0,7.0,188.0,-4.9,1.1,0.0,88,5.6,
2020-12-28,Arnulf,00:00,23:59,299.0,23.0,322.0,-1.9,1.9,2.1,89,0.0,
2020-12-29,Arnulf,00:00,23:59,400.0,19.0,419.0,0.2,6.2,0.0,88,4.4,
2020-12-30,Arnulf,00:00,23:59,437.0,23.0,460.0,-1.0,4.6,0.0,86,0.5,
2020-12-31,Arnulf,00:00,23:59,284.0,13.0,297.0,-1.9,5.1,0.0,46,7.1,
2020-01-01,Erhardt,00:00,23:59,456.0,505.0,961.0,-2.6,4.9,0.0,21,7.6,
2020-01-02,Erhardt,00:00,23:59,908.0,960.0,1868.0,-4.6,4.1,0.0,30,7.8,
2020-01-03,Erhardt,00:00,23:59,968.0,921.0,1889.0,-4.2,8.4,1.9,85,4.2,
2020-01-04,Erhardt,00:00,23:59,532.0,540.0,1072.0,2.8,7.0,0.8,96,0.0,
2020-01-05,Erhardt,00:00,23:59,579.0,634.0,1213.0,-1.3,4.7,0.0,74,0.4,
2020-01-06,Erhardt,00:00,23:59,1097.0,959.0,2056.0,-2.5,6.0,0.0,5,8.2,
2020-01-07,Erhardt,00:00,23:59,1491.0,1404.0,2895.0,-2.1,4.6,1.6,75,0.1,
2020-01-08,Erhardt,00:00,23:59,1683.0,1657.0,3340.0,-1.3,7.2,0.0,74,0.2,
2020-01-09,Erhardt,00:00,23:59,2079.0,2016.0,4095.0,3.6,14.5,0.0,96,7.6,
2020-01-10,Erhardt,00:00,23:59,1988.0,1948.0,3936.0,2.3,11.2,0.9,55,5.6,
2020-01-11,Erhardt,00:00,23:59,1054.0,981.0,2035.0,0.0,5.4,0.0,85,0.3,
2020-01-12,Erhardt,00:00,23:59,1249.0,1221.0,2470.0,-3.2,5.1,0.0,56,7.5,
2020-01-13,Erhardt,00:00,23:59,1905.0,1789.0,3694.0,-0.6,7.2,0.0,75,2.9,
2020-01-14,Erhardt,00:00,23:59,2134.0,2038.0,4172.0,-1.1,12.8,0.0,74,7.5,
2020-01-15,Erhardt,00:00,23:59,2169.0,2175.0,4344.0,-0.7,12.8,0.0,39,8.4,
2020-01-16,Erhardt,00:00,23:59,2216.0,2189.0,4405.0,0.2,12.4,0.0,63,6.5,
2020-01-17,Erhardt,00:00,23:59,2010.0,1901.0,3911.0,-1.2,12.2,4.9,50,6.6,
2020-01-18,Erhardt,00:00,23:59,655.0,648.0,1303.0,0.5,6.2,2.9,93,0.0,
2020-01-19,Erhardt,00:00,23:59,557.0,547.0,1104.0,-0.8,1.6,1.9,78,0.3,
2020-01-20,Erhardt,00:00,23:59,1517.0,1503.0,3020.0,-1.4,1.6,0.0,79,0.0,
2020-01-21,Erhardt,00:00,23:59,1775.0,1756.0,3531.0,-2.9,1.4,0.0,66,7.6,
2020-01-22,Erhardt,00:00,23:59,1708.0,1706.0,3414.0,-4.0,0.6,0.0,91,2.7,
2020-01-23,Erhardt,00:00,23:59,1624.0,1566.0,3190.0,-3.9,0.0,0.0,99,0.0,
2020-01-24,Erhardt,00:00,23:59,1638.0,1594.0,3232.0,-3.2,8.7,0.0,44,7.9,
2020-01-25,Erhardt,00:00,23:59,974.0,991.0,1965.0,-1.5,7.5,0.0,98,2.7,
2020-01-26,Erhardt,00:00,23:59,968.0,1016.0,1984.0,0.6,8.3,1.4,99,2.1,
2020-01-27,Erhardt,00:00,23:59,1848.0,1774.0,3622.0,2.6,10.8,0.2,96,5.4,
2020-01-28,Erhardt,00:00,23:59,1505.0,1460.0,2965.0,1.6,6.8,2.2,88,1.7,
2020-01-29,Erhardt,00:00,23:59,1339.0,1370.0,2709.0,1.1,4.7,2.2,95,1.8,
2020-01-30,Erhardt,00:00,23:59,1794.0,1859.0,3653.0,2.2,10.5,2.2,86,7.2,
2020-01-31,Erhardt,00:00,23:59,1658.0,1671.0,3329.0,8.7,14.2,0.0,78,2.1,
2020-02-01,Erhardt,00:00,23:59,1303.0,1242.0,2545.0,5.7,16.4,10.0,75,6.1,
2020-02-02,Erhardt,00:00,23:59,540.0,551.0,1091.0,7.3,13.2,31.2,98,0.1,
2020-02-03,Erhardt,00:00,23:59,664.0,659.0,1323.0,5.9,11.1,34.8,94,0.0,
2020-02-04,Erhardt,00:00,23:59,1055.0,1089.0,2144.0,0.9,14.0,2.0,94,1.2,
2020-02-05,Erhardt,00:00,23:59,1566.0,1480.0,3046.0,-1.0,2.6,0.0,78,0.6,
2020-02-06,Erhardt,00:00,23:59,1721.0,1729.0,3450.0,-2.5,6.7,0.0,36,9.4,
2020-02-07,Erhardt,00:00,23:59,1638.0,1656.0,3294.0,-3.6,4.7,0.0,9,9.4,
2020-02-08,Erhardt,00:00,23:59,1351.0,1298.0,2649.0,-3.6,10.1,0.0,40,7.8,
2020-02-09,Erhardt,00:00,23:59,1518.0,1447.0,2965.0,-0.6,14.2,0.0,53,8.7,
2020-02-10,Erhardt,00:00,23:59,577.0,599.0,1176.0,6.4,15.9,10.3,84,1.9,
2020-02-11,Erhardt,00:00,23:59,1006.0,1028.0,2034.0,1.6,9.6,2.0,88,1.4,
2020-02-12,Erhardt,00:00,23:59,1381.0,1369.0,2750.0,1.8,4.9,0.8,84,0.6,
2020-02-13,Erhardt,00:00,23:59,1556.0,1620.0,3176.0,1.1,9.8,4.5,94,3.6,
2020-02-14,Erhardt,00:00,23:59,1311.0,1304.0,2615.0,4.7,8.0,0.0,94,0.4,
2020-02-15,Erhardt,00:00,23:59,1244.0,1220.0,2464.0,0.6,12.1,0.0,88,7.4,
2020-02-16,Erhardt,00:00,23:59,1518.0,1443.0,2961.0,6.1,17.2,0.0,99,2.0,
2020-02-17,Erhardt,00:00,23:59,1763.0,1789.0,3552.0,7.2,14.9,0.7,98,3.5,
2020-02-18,Erhardt,00:00,23:59,1939.0,1911.0,3850.0,4.7,9.1,0.0,70,3.6,
2020-02-19,Erhardt,00:00,23:59,1561.0,1534.0,3095.0,2.4,6.8,0.4,88,1.2,
2020-02-20,Erhardt,00:00,23:59,1909.0,1918.0,3827.0,1.6,11.0,0.6,66,3.9,
2020-02-21,Erhardt,00:00,23:59,1768.0,1742.0,3510.0,2.8,8.9,0.0,66,9.3,
2020-02-22,Erhardt,00:00,23:59,1677.0,1627.0,3304.0,2.6,16.9,0.6,73,8.7,
2020-02-23,Erhardt,00:00,23:59,644.0,661.0,1305.0,6.7,16.0,10.5,98,0.1,
2020-02-24,Erhardt,00:00,23:59,1013.0,1035.0,2048.0,2.4,11.6,1.5,65,2.6,
2020-02-25,Erhardt,00:00,23:59,1386.0,1334.0,2720.0,6.1,11.6,0.2,73,0.2,
2020-02-26,Erhardt,00:00,23:59,1228.0,1288.0,2516.0,-0.8,6.1,2.3,86,4.5,
2020-02-27,Erhardt,00:00,23:59,1101.0,1072.0,2173.0,0.5,6.3,6.7,91,1.4,
2020-02-28,Erhardt,00:00,23:59,1062.0,1033.0,2095.0,-0.4,5.6,0.0,80,5.3,
2020-02-29,Erhardt,00:00,23:59,1037.0,1042.0,2079.0,3.4,16.2,2.5,98,2.1,
2020-03-01,Erhardt,00:00,23:59,1410.0,1410.0,2820.0,2.8,13.4,3.5,75,5.5,
2020-03-02,Erhardt,00:00,23:59,1955.0,1868.0,3823.0,2.8,9.4,2.1,78,5.0,
2020-03-03,Erhardt,00:00,23:59,1368.0,1343.0,2711.0,1.7,6.0,1.3,94,0.1,
2020-03-04,Erhardt,00:00,23:59,1910.0,1920.0,3830.0,0.6,7.0,0.0,75,2.3,
2020-03-05,Erhardt,00:00,23:59,1475.0,1473.0,2948.0,0.6,9.4,5.5,84,0.2,
2020-03-06,Erhardt,00:00,23:59,1557.0,1512.0,3069.0,3.5,8.2,0.2,99,2.7,
2020-03-07,Erhardt,00:00,23:59,926.0,936.0,1862.0,2.1,6.1,0.3,95,0.6,
2020-03-08,Erhardt,00:00,23:59,1967.0,1775.0,3742.0,0.7,11.0,0.5,39,9.8,
2020-03-09,Erhardt,00:00,23:59,1389.0,1374.0,2763.0,3.6,9.2,1.3,95,1.5,
2020-03-10,Erhardt,00:00,23:59,1277.0,1267.0,2544.0,3.0,10.2,14.7,85,0.1,
2020-03-11,Erhardt,00:00,23:59,2152.0,2062.0,4214.0,10.1,16.4,0.0,88,4.2,
2020-03-12,Erhardt,00:00,23:59,2388.0,2349.0,4737.0,7.3,17.3,2.2,74,4.2,
2020-03-13,Erhardt,00:00,23:59,1631.0,1622.0,3253.0,4.0,11.7,1.6,66,5.9,
2020-03-14,Erhardt,00:00,23:59,1472.0,1361.0,2833.0,1.0,10.2,0.0,89,5.7,
2020-03-15,Erhardt,00:00,23:59,2647.0,2306.0,4953.0,1.0,14.5,0.0,16,11.5,
2020-03-16,Erhardt,00:00,23:59,2599.0,2528.0,5127.0,1.4,17.8,0.0,40,11.5,
2020-03-17,Erhardt,00:00,23:59,1992.0,1984.0,3976.0,7.1,14.1,0.0,95,1.0,
2020-03-18,Erhardt,00:00,23:59,2797.0,2636.0,5433.0,4.9,17.8,0.0,19,11.4,
2020-03-19,Erhardt,00:00,23:59,2710.0,2490.0,5200.0,5.0,18.8,0.0,0,11.4,
2020-03-20,Erhardt,00:00,23:59,2433.0,2297.0,4730.0,5.5,19.4,16.5,46,9.8,
2020-03-21,Erhardt,00:00,23:59,248.0,232.0,480.0,0.3,8.9,10.6,95,0.0,
2020-03-22,Erhardt,00:00,23:59,779.0,672.0,1451.0,-2.3,5.5,0.0,44,9.1,
2020-03-23,Erhardt,00:00,23:59,1323.0,1218.0,2541.0,-4.3,4.0,0.0,0,12.1,
2020-03-24,Erhardt,00:00,23:59,1452.0,1265.0,2717.0,-3.8,5.1,0.0,0,11.9,
2020-03-25,Erhardt,00:00,23:59,1547.0,1321.0,2868.0,-2.9,5.9,0.0,6,11.5,
2020-03-26,Erhardt,00:00,23:59,1595.0,1532.0,3127.0,-2.2,7.5,0.0,61,3.6,
2020-03-27,Erhardt,00:00,23:59,2612.0,2418.0,5030.0,0.6,17.2,0.0,48,11.4,
2020-03-28,Erhardt,00:00,23:59,2952.0,2521.0,5473.0,1.9,16.0,0.0,16,11.7,
2020-03-29,Erhardt,00:00,23:59,735.0,634.0,1369.0,1.8,8.6,0.7,91,0.3,
2020-03-30,Erhardt,00:00,23:59,1079.0,1107.0,2186.0,-1.6,5.1,0.0,66,2.8,
2020-03-31,Erhardt,00:00,23:59,1684.0,1591.0,3275.0,-3.4,6.9,0.0,29,6.3,
2020-04-01,Erhardt,00:00,23:59,1779.0,1884.0,3663.0,-3.4,9.7,0.0,0,12.5,
2020-04-02,Erhardt,00:00,23:59,2177.0,2183.0,4360.0,-1.5,13.7,0.0,0,12.5,
2020-04-03,Erhardt,00:00,23:59,1940.0,1894.0,3834.0,2.5,13.3,0.0,31,11.1,
2020-04-04,Erhardt,00:00,23:59,2023.0,1945.0,3968.0,3.2,15.2,0.0,28,11.4,
2020-04-05,Erhardt,00:00,23:59,2920.0,2678.0,5598.0,3.2,17.2,0.0,0,12.7,
2020-04-06,Erhardt,00:00,23:59,2520.0,2494.0,5014.0,3.0,21.4,0.0,0,12.7,
2020-04-07,Erhardt,00:00,23:59,2804.0,2768.0,5572.0,5.9,21.5,0.0,0,12.7,
2020-04-08,Erhardt,00:00,23:59,2941.0,2932.0,5873.0,5.6,22.3,0.0,3,12.7,
2020-04-09,Erhardt,00:00,23:59,2873.0,2784.0,5657.0,8.0,21.5,0.0,13,10.5,
2020-04-10,Erhardt,00:00,23:59,3376.0,3082.0,6458.0,6.3,22.0,0.0,3,12.6,
2020-04-11,Erhardt,00:00,23:59,3212.0,2891.0,6103.0,7.9,21.0,0.0,25,11.8,
2020-04-12,Erhardt,00:00,23:59,3407.0,3177.0,6584.0,8.2,22.9,0.0,38,10.3,
2020-04-13,Erhardt,00:00,23:59,2235.0,2188.0,4423.0,4.4,21.8,0.0,75,9.5,
2020-04-14,Erhardt,00:00,23:59,1569.0,1653.0,3222.0,1.8,8.8,0.0,49,9.2,
2020-04-15,Erhardt,00:00,23:59,2436.0,2418.0,4854.0,1.0,17.8,0.0,70,13.1,
2020-04-16,Erhardt,00:00,23:59,3227.0,3019.0,6246.0,3.5,22.3,0.0,55,13.0,
2020-04-17,Erhardt,00:00,23:59,3569.0,3285.0,6854.0,9.2,24.5,0.0,61,11.4,
2020-04-18,Erhardt,00:00,23:59,3661.0,3215.0,6876.0,10.5,25.2,2.4,85,8.9,
2020-04-19,Erhardt,00:00,23:59,3107.0,2799.0,5906.0,10.2,21.2,0.0,68,9.2,
2020-04-20,Erhardt,00:00,23:59,2281.0,2280.0,4561.0,7.8,18.4,0.0,78,5.8,
2020-04-21,Erhardt,00:00,23:59,2656.0,2593.0,5249.0,7.7,19.4,0.0,58,12.6,
2020-04-22,Erhardt,00:00,23:59,3314.0,3171.0,6485.0,6.1,21.0,0.0,0,13.8,
2020-04-23,Erhardt,00:00,23:59,3565.0,3452.0,7017.0,5.6,21.2,0.0,0,13.7,
2020-04-24,Erhardt,00:00,23:59,3242.0,3049.0,6291.0,6.9,21.9,0.0,74,10.1,
2020-04-25,Erhardt,00:00,23:59,3913.0,3600.0,7513.0,9.7,20.0,0.0,31,13.2,
2020-04-26,Erhardt,00:00,23:59,4398.0,3908.0,8306.0,4.7,20.5,0.3,15,13.7,
2020-04-27,Erhardt,00:00,23:59,2743.0,2651.0,5394.0,10.2,20.2,0.0,85,5.3,
2020-04-28,Erhardt,00:00,23:59,2037.0,2018.0,4055.0,9.0,21.5,18.2,85,8.4,
2020-04-29,Erhardt,00:00,23:59,1163.0,1193.0,2356.0,8.8,13.7,5.7,83,1.4,
2020-04-30,Erhardt,00:00,23:59,1961.0,1963.0,3924.0,8.0,17.7,5.7,94,2.6,
2020-05-01,Erhardt,00:00,23:59,1394.0,1285.0,2679.0,8.0,15.9,8.3,85,2.9,
2020-05-02,Erhardt,00:00,23:59,819.0,818.0,1637.0,5.1,12.4,6.6,83,2.2,
2020-05-03,Erhardt,00:00,23:59,2939.0,2599.0,5538.0,5.1,15.4,0.0,81,7.7,
2020-05-04,Erhardt,00:00,23:59,1901.0,1975.0,3876.0,9.6,17.3,2.2,98,2.8,
2020-05-05,Erhardt,00:00,23:59,2085.0,2088.0,4173.0,6.0,13.1,0.0,81,1.6,
2020-05-06,Erhardt,00:00,23:59,3240.0,3112.0,6352.0,2.6,14.6,0.0,31,12.3,
2020-05-07,Erhardt,00:00,23:59,4077.0,3795.0,7872.0,4.1,20.4,0.0,14,14.3,
