Time,Dieselbrücke,Friedberger Straße östlich Afrabrücke,Friedrich-Ebert-Straße östlich Haltestelle Messe,Färberstraße/Gollwitzerstr.,Gögginger Straße südlich Rosenaustraße,Haunstetter Straße Höhe protestantischer Friedhof,Konrad Adenauer Allee Fahrradstraße,Postillionstraße südl. Roggenstraße,Rosenaustraße westlich Gögginger Straße,"Südlich A8-Unterführung, Ostseite",Ulrichsbrücke,Wagenhalsstraße,
2021-03-01 00:00:00,1751,2081,639,1386,2313,1365,2886,,1169,,2048,1034,
2021-03-02 00:00:00,1900,2287,699,1455,2507,1465,3094,,1411,,2250,1175,
2021-03-03 00:00:00,1701,2048,649,1345,2249,1328,2862,,1343,,1880,1118,
2021-03-04 00:00:00,1596,1911,581,1391,2164,1200,2684,,1174,,1943,1120,
2021-03-05 00:00:00,964,1056,334,938,1301,750,1896,,738,,1203,674,
2021-03-06 00:00:00,720,1283,341,821,1138,692,1615,,645,,1271,624,
2021-03-07 00:00:00,702,1131,326,658,816,532,1036,,684,,946,364,
2021-03-08 00:00:00,1523,1878,591,1289,2215,1272,2883,,1153,,1916,1167,
2021-03-09 00:00:00,1553,1885,553,1395,2162,1268,2825,,1184,,1863,1072,
2021-03-10 00:00:00,1475,1637,536,1189,1955,1131,2754,,1113,,1705,994,
2021-03-11 00:00:00,1216,1353,375,1036,1636,921,2277,,871,,1410,844,
2021-03-12 00:00:00,1353,1805,508,1336,1888,1140,2657,,1112,,1752,1061,
2021-03-13 00:00:00,507,798,172,566,833,418,1410,,490,,837,455,
2021-03-14 00:00:00,404,536,154,334,528,322,783,,379,,588,203,
2021-03-15 00:00:00,1058,1162,355,968,1411,874,2163,,775,,1288,727,
2021-03-16 00:00:00,1073,1205,414,1042,1600,875,2240,,830,,1335,801,
2021-03-17 00:00:00,1177,1466,463,1128,1677,988,2519,,936,,1450,827,
2021-03-18 00:00:00,1185,1429,385,1131,1728,965,2460,,909,,1541,905,
2021-03-19 00:00:00,1034,1156,341,1034,1427,785,2209,,804,,1276,741,
2021-03-20 00:00:00,586,897,209,671,960,500,1512,,551,,911,518,
2021-03-21 00:00:00,335,427,120,318,471,351,787,,346,,565,215,
2021-03-22 00:00:00,1239,1400,362,1109,1744,1006,2591,,884,,1572,885,
2021-03-23 00:00:00,1350,1591,470,1245,2012,1125,2863,,1166,,1755,1015,
2021-03-24 00:00:00,1660,2249,624,1526,2194,1375,3108,,1350,,2024,1155,
2021-03-25 00:00:00,1816,2446,677,1689,2358,1487,3199,,1453,,2287,1359,
2021-03-26 00:00:00,1905,2710,736,1778,2528,1639,3399,,1540,,2269,1229,
2021-03-27 00:00:00,748,1167,291,825,1068,600,1452,,690,,1134,614,
2021-03-28 00:00:00,1155,2177,746,984,1130,1005,1288,,1144,,1562,824,
2021-03-29 00:00:00,1921,2564,844,1491,2404,1474,2873,,1398,,2348,1283,
2021-03-30 00:00:00,2122,3076,928,1861,2674,1749,3205,,1692,,2723,1334,
2021-03-31 00:00:00,2099,3062,934,1763,2631,1756,3102,,1598,,2662,1464,
2021-04-01 00:00:00,1951,2935,840,1830,2543,1606,3296,,1490,,2618,1423,
2021-04-02 00:00:00,1027,1705,562,893,995,769,1131,,876,,1202,523,
2021-04-03 00:00:00,763,1226,347,927,1281,611,1694,,669,,1113,681,
2021-04-04 00:00:00,936,1701,490,819,816,745,969,,802,,1214,382,
2021-04-05 00:00:00,551,911,259,579,648,406,741,,509,,761,308,
2021-04-06 00:00:00,952,961,272,783,1223,698,1709,,716,,1129,804,
2021-04-07 00:00:00,854,854,246,681,1064,646,1592,,592,,1028,605,
2021-04-08 00:00:00,978,1127,319,868,1325,776,1808,,736,,1244,735,
2021-04-09 00:00:00,1437,1886,569,1332,1896,1277,2441,,1167,,1942,1102,
2021-04-10 00:00:00,1185,2294,722,1263,1703,1044,2116,,1229,,1712,862,
2021-04-11 00:00:00,1434,2972,1065,1278,1384,1187,1444,,1464,,1758,649,
2021-04-12 00:00:00,896,887,258,779,1098,694,1434,,582,,1025,620,
2021-04-13 00:00:00,1287,1510,474,1128,1749,1109,2318,,935,,1688,1005,
2021-04-14 00:00:00,1434,1670,511,1238,1888,1174,2575,,1073,,1647,1000,
2021-04-15 00:00:00,1465,1842,511,1314,1992,1175,2725,,1154,,1757,1110,
2021-04-16 00:00:00,1392,1706,467,1294,1922,1165,2541,,1066,,1746,1046,
2021-04-17 00:00:00,719,1125,265,776,1130,697,1645,,657,,1078,721,
2021-04-18 00:00:00,537,869,252,487,712,517,946,,509,,783,328,
2021-04-19 00:00:00,1438,1797,469,1215,1835,1151,2599,,986,,1794,1124,
2021-04-20 00:00:00,1496,1926,522,1322,2001,1258,2556,,1168,,1987,1084,
2021-04-21 00:00:00,1989,2659,753,1632,2420,1666,3070,,1556,,2495,1299,
2021-04-22 00:00:00,1718,2258,597,1577,2276,1439,2854,,1449,,2148,1300,
2021-04-23 00:00:00,1912,2836,864,1822,2502,1569,3150,,1696,,2589,1277,
2021-04-24 00:00:00,1476,2938,913,1380,1987,1193,2218,,1494,,2093,911,
2021-04-25 00:00:00,1398,3132,1024,1267,1539,1145,1558,,1546,,1933,652,
2021-04-26 00:00:00,1975,2638,829,1655,2532,1628,3272,,1471,,2501,1261,
2021-04-27 00:00:00,2123,2690,797,1738,2511,1631,3344,,1587,,2644,1358,
2021-04-28 00:00:00,2118,2761,900,1746,2563,1703,3207,,1598,,2644,1401,
2021-04-29 00:00:00,1439,1743,487,1259,1945,1204,2674,,1097,,1756,1041,
2021-04-30 00:00:00,1621,2143,607,1586,2293,1305,2840,,1268,,2147,1206,
2021-05-01 00:00:00,584,913,265,548,664,495,790,,485,,780,359,
2021-05-02 00:00:00,446,638,182,403,540,371,733,,355,,671,197,
2021-05-03 00:00:00,1755,2252,649,1457,2245,1339,3134,,1312,,2137,1510,
2021-05-04 00:00:00,1563,1909,502,1220,1994,1228,2707,,1174,,1833,1132,
2021-05-05 00:00:00,1112,1182,366,926,1397,898,1976,,826,,1188,844,
2021-05-06 00:00:00,1158,1297,357,973,1500,906,2276,,905,,1301,1061,
2021-05-07 00:00:00,1156,1346,383,1014,1431,896,2088,,900,,1305,813,
2021-05-08 00:00:00,1478,2581,824,1425,1909,1153,2368,,1352,,1964,1069,
2021-05-09 00:00:00,1782,3758,1094,1248,1532,1233,1573,,1551,,2078,656,
2021-05-10 00:00:00,2219,3260,958,1880,2792,1804,3438,,1698,,2827,1713,
2021-05-11 00:00:00,1594,2099,565,1369,2265,1345,2865,,1203,,1905,1301,
2021-05-12 00:00:00,991,926,305,791,1234,778,1586,,653,,1042,851,
2021-05-13 00:00:00,553,1110,292,564,731,502,799,,542,,804,365,
2021-05-14 00:00:00,1705,2670,792,1742,2354,1502,2896,,1588,,2424,1200,
2021-05-15 00:00:00,1033,1715,456,1051,1531,850,1949,,956,,1480,775,
2021-05-16 00:00:00,782,1503,397,703,948,641,1138,,724,,1126,493,
2021-05-17 00:00:00,1328,1376,417,1115,1704,1043,2349,,962,,1612,1031,
2021-05-18 00:00:00,1318,1560,487,1107,1723,1107,2380,,1045,,1601,1038,
2021-05-19 00:00:00,1378,1567,466,1178,1750,1184,2459,,1033,,1529,944,
2021-05-20 00:00:00,1589,2058,571,1475,2177,1248,2775,,1303,,1991,1168,
2021-05-21 00:00:00,1241,1483,417,1121,1661,1021,2396,,945,,1546,879,
2021-05-22 00:00:00,1076,1987,546,1253,1580,927,2141,,1064,,1764,885,
2021-05-23 00:00:00,775,1317,317,657,879,666,910,,737,,1014,732,
2021-05-24 00:00:00,801,1466,501,787,891,690,1101,,731,,1160,424,
2021-05-25 00:00:00,1537,2036,538,1276,2204,1310,2644,,1153,,2146,1221,
2021-05-26 00:00:00,1216,1381,396,858,1507,974,2092,,756,,1453,903,
2021-05-27 00:00:00,1338,1639,415,1083,1768,1162,2324,,989,,1741,1158,
2021-05-28 00:00:00,1706,2506,703,1509,2425,1518,2910,,1373,,2343,1398,
2021-05-29 00:00:00,1415,2579,719,1231,2025,1225,2630,,1414,,2162,1128,
2021-05-30 00:00:00,1434,2872,949,1169,1686,1242,1760,,1423,,1977,735,
2021-05-31 00:00:00,2274,3129,1032,1747,2893,1889,3601,,1617,,3067,1676,
2021-06-01 00:00:00,2370,3359,990,1801,3112,1993,3873,,1910,,3209,1714,
2021-06-02 00:00:00,2561,3604,1110,1990,3456,2141,3933,,1925,,3494,1934,
2021-06-03 00:00:00,1765,3338,1052,1353,1919,1430,2037,,1646,,2311,1040,
2021-06-04 00:00:00,1667,2304,700,1391,2404,1398,2884,,1428,,2521,1348,
2021-06-05 00:00:00,1236,1828,420,1146,1866,1019,2254,,1027,,1892,1030,
2021-06-06 00:00:00,447,653,182,745,644,459,791,,435,,577,343,
2021-06-07 00:00:00,1832,2415,748,1816,2724,1616,3416,,1329,,2573,1457,
2021-06-08 00:00:00,2224,3229,927,2055,3336,2020,4108,,1805,,3229,1843,
2021-06-09 00:00:00,2109,2805,807,1858,2987,1834,3616,,1658,,2702,1556,
2021-06-10 00:00:00,2367,3298,933,2164,3338,2159,4197,,1959,,3103,1837,
2021-06-11 00:00:00,2706,3951,1094,2601,3853,2469,4824,,2303,,3624,2094,
2021-06-12 00:00:00,1958,3154,855,1795,2750,1756,3099,,1720,,2715,1567,
2021-06-13 00:00:00,1933,3567,1147,1539,2066,1666,2122,,1703,,2322,1016,
2021-06-14 00:00:00,2735,3879,1143,2420,3797,2526,4690,,2184,,3664,2056,
2021-06-15 00:00:00,2947,4326,1241,2580,4138,2766,5030,,2504,,3894,2191,
2021-06-16 00:00:00,2879,4372,1211,2597,3886,2706,4875,,2486,,3864,2284,
2021-06-17 00:00:00,2789,4441,1173,2472,3916,2618,4845,,2469,,3856,2252,
2021-06-18 00:00:00,2833,4576,1160,2647,3798,2534,4741,,2433,,3744,2096,
2021-06-19 00:00:00,2013,3901,841,1760,2788,1728,3211,,1759,,2985,1629,
2021-06-20 00:00:00,1444,2677,789,1166,1709,1307,1719,,1339,,2047,829,
2021-06-21 00:00:00,2407,3560,978,2271,3394,2131,4284,,1970,,3266,1817,
2021-06-22 00:00:00,2242,3156,928,1920,3123,2199,4161,,1759,,2856,1691,
2021-06-23 00:00:00,2054,3057,916,2042,3090,2079,3963,,1846,,2770,1658,
2021-06-24 00:00:00,2182,2995,824,2022,3182,2016,4035,,1860,,2922,1697,
2021-06-25 00:00:00,1719,2214,579,1688,2430,1461,3182,,1414,,2203,1300,
2021-06-26 00:00:00,1912,3352,807,1687,2666,1729,3431,,1675,,2792,1539,
2021-06-27 00:00:00,1697,3495,1140,1384,1826,1563,2087,,1635,,2219,1081,
2021-06-28 00:00:00,2546,4032,1079,2427,3827,2478,4560,,2150,,3527,1923,
2021-06-29 00:00:00,1800,2416,634,1751,2673,1678,3461,,1498,,2494,1852,
2021-06-30 00:00:00,1846,2343,691,1779,2821,1863,3532,,1522,,2426,1535,
2021-07-01 00:00:00,1567,2064,587,1582,2362,1561,3109,,1375,,2136,1411,
2021-07-02 00:00:00,2263,3281,1010,2313,3728,2367,4541,,2092,,3261,2016,
2021-07-03 00:00:00,2091,3403,890,1749,2746,1813,3491,,1796,,3017,1578,
2021-07-04 00:00:00,935,1533,425,813,1317,880,1351,,828,,1345,639,
2021-07-05 00:00:00,2187,3031,870,2020,3385,2184,4245,,1886,,3064,1749,
2021-07-06 00:00:00,2557,3472,1097,2200,3385,2302,4427,,1984,,3241,1964,
2021-07-07 00:00:00,1929,2385,680,1725,3005,1850,3525,,1572,,2587,1564,
2021-07-08 00:00:00,1559,1782,519,1440,2142,1442,2948,,1214,,1987,1239,
2021-07-09 00:00:00,1237,1591,414,1157,1816,1095,2218,,995,,1555,962,
2021-07-10 00:00:00,2252,3297,938,1700,2734,1723,3318,,1822,,2782,1631,
2021-07-11 00:00:00,1198,1570,598,947,1492,985,1558,,1107,,1419,722,
2021-07-12 00:00:00,2521,3892,1261,2437,3978,2471,4783,,2235,,3671,2171,
2021-07-13 00:00:00,1737,2138,709,1590,2478,1558,3150,,1327,,2143,1322,
2021-07-14 00:00:00,1990,2670,821,1952,2974,1994,3798,,1646,,2804,1723,
2021-07-15 00:00:00,1470,1954,602,1519,2453,1450,3101,,1300,,2096,1275,
2021-07-16 00:00:00,2141,3099,981,2379,3290,2117,4015,,1873,,3169,1772,
2021-07-17 00:00:00,1270,1630,427,1129,1865,1093,2381,,1036,,1801,1186,
2021-07-18 00:00:00,1567,2565,881,1236,1716,1282,1749,,1236,,1995,954,
2021-07-19 00:00:00,2624,3656,1095,2422,3772,2482,4718,,2223,,3554,1989,
2021-07-20 00:00:00,2828,4103,1291,2596,4168,2661,5074,,2501,,3830,2241,
2021-07-21 00:00:00,2891,4174,1380,2586,4090,2789,4831,,2536,,3838,2156,
2021-07-22 00:00:00,2780,4101,1227,2545,4093,2741,5058,,2432,,3931,2244,
2021-07-23 00:00:00,2646,3999,1316,2659,3824,2598,4878,,2348,,3739,2227,
2021-07-24 00:00:00,1439,2216,651,1219,2188,1349,2585,,1250,,1999,1271,
2021-07-25 00:00:00,857,1191,386,684,1008,738,1153,,705,,1227,506,
2021-07-26 00:00:00,1979,2807,815,1865,3095,1708,3690,,1617,,2840,1673,
2021-07-27 00:00:00,2675,3903,1164,2427,3739,2488,4554,,2213,,3466,2116,
2021-07-28 00:00:00,1837,2441,683,1712,2784,1740,3135,,1707,,2425,1587,
2021-07-29 00:00:00,2629,4230,1111,2709,4053,2474,4975,,2386,,3779,2226,
2021-07-30 00:00:00,2393,3746,1057,2236,3450,2239,4249,,2151,,3578,1975,
2021-07-31 00:00:00,1694,2688,766,1536,2673,1561,3068,,1579,,2509,1495,
2021-08-01 00:00:00,667,1014,275,598,837,655,1061,,591,,1060,457,
2021-08-02 00:00:00,1887,2791,687,1728,3019,1795,3691,,1551,,2976,1540,
2021-08-03 00:00:00,1927,2645,684,1564,2787,1768,3433,,1501,,2749,1439,
2021-08-04 00:00:00,1622,2190,635,1390,2581,1581,3147,,1348,,2442,1400,
2021-08-05 00:00:00,1525,2351,659,1473,2688,1575,3232,,1464,,2474,1474,
2021-08-06 00:00:00,1688,2476,635,1777,2725,1766,3228,,1550,,2502,1543,
2021-08-07 00:00:00,1195,1683,410,1030,1594,984,2088,,869,,1661,950,
2021-08-08 00:00:00,1023,1545,425,747,1187,885,1293,,869,,1217,631,
2021-08-09 00:00:00,1969,3126,839,1697,3179,1785,3501,,1694,,2958,1552,
2021-08-10 00:00:00,2112,3489,861,1895,3155,2108,3852,,1992,,3159,1655,
2021-08-11 00:00:00,2252,3524,1066,2039,3417,2262,3962,,2042,,3300,1715,
2021-08-12 00:00:00,2264,3666,1012,1858,3190,2082,3980,,2009,,3301,1704,
2021-08-13 00:00:00,2001,3437,886,1916,2999,1791,3655,,1761,,2957,1587,
2021-08-14 00:00:00,1743,3138,785,1454,2330,1736,2747,,1458,,2505,1370,
2021-08-15 00:00:00,1159,2251,620,892,1247,1130,1490,,972,,1583,691,
2021-08-16 00:00:00,1444,1631,370,959,1924,1228,2294,,972,,1951,951,
2021-08-17 00:00:00,2007,2446,653,1461,2721,1557,3119,,1478,,2721,1356,
2021-08-18 00:00:00,1788,2365,582,1348,2594,1474,2945,,1445,,2402,1209,
2021-08-19 00:00:00,1959,2683,712,1551,2835,1708,3376,,1557,,2674,1571,
2021-08-20 00:00:00,2010,2790,764,1632,2833,1711,3232,,1605,,2676,1471,
2021-08-21 00:00:00,1887,3098,758,1451,2251,1508,2656,,1495,,2450,1253,
2021-08-22 00:00:00,768,970,226,487,852,664,1081,,560,,995,366,
2021-08-23 00:00:00,1350,1587,376,979,1795,1044,2157,,919,,1856,997,
2021-08-24 00:00:00,1671,2107,484,1239,2369,1425,2698,,1245,,2218,1305,
2021-08-25 00:00:00,2211,3078,800,1647,3041,1864,3539,,1732,,2971,1650,
2021-08-26 00:00:00,1272,1439,340,904,1805,1072,2160,,979,,1672,871,
2021-08-27 00:00:00,1513,1895,486,1246,2114,1255,2617,,1146,,2256,1141,
2021-08-28 00:00:00,889,1185,270,776,1450,775,1698,,651,,1264,757,
2021-08-29 00:00:00,606,894,249,534,826,588,987,,500,,983,449,
2021-08-30 00:00:00,1030,1126,270,754,1338,781,1509,,644,,1380,704,
2021-08-31 00:00:00,1470,1856,500,1202,2340,1263,2650,,1117,,2092,1230,
2021-09-01 00:00:00,2092,2680,747,1598,3057,1736,3366,,1593,,2843,1635,
2021-09-02 00:00:00,2281,3040,810,1712,3060,1817,3708,,1742,,2988,1630,
2021-09-03 00:00:00,2279,3064,835,1799,2973,1740,3650,,1786,,2961,1534,
2021-09-04 00:00:00,2087,2717,806,1470,2437,1526,2783,,1578,,2378,1301,
2021-09-05 00:00:00,1738,2757,978,1245,1660,1343,1871,,1380,,1921,818,
2021-09-06 00:00:00,2482,3331,884,1828,3140,1967,3827,,1824,,3074,1789,
2021-09-07 00:00:00,2460,3233,913,1923,3204,1976,3838,,1790,,3174,1613,
2021-09-08 00:00:00,2541,3597,918,2022,3374,2129,4034,,2015,,3192,1780,
2021-09-09 00:00:00,2510,3301,956,1955,3398,2078,3919,,1848,,3280,1827,
2021-09-10 00:00:00,2346,2974,797,2061,3234,2011,4051,,1689,,3059,1726,
2021-09-11 00:00:00,1421,1940,466,1224,2151,1190,2781,,1047,,1910,1103,
2021-09-12 00:00:00,1389,2234,844,1250,1803,1252,1729,,1321,,1838,823,
2021-09-13 00:00:00,2355,3514,936,2126,3592,2220,4350,,1903,,3496,1943,
2021-09-14 00:00:00,2695,3779,1048,2395,3800,2386,4689,,2149,,3597,2143,
2021-09-15 00:00:00,2106,2607,692,1906,3084,1826,3704,,1660,,2652,1612,
2021-09-16 00:00:00,1566,1718,431,1479,2051,1353,2614,,1174,,1955,1175,
2021-09-17 00:00:00,2123,2828,700,2123,3220,2063,4036,,1672,,2853,1867,
2021-09-18 00:00:00,1920,2709,718,1614,2668,1632,2953,,1507,,2503,1483,
2021-09-19 00:00:00,1337,2064,646,980,1483,1081,1637,,1125,,1734,737,
2021-09-20 00:00:00,2090,2826,653,1912,3114,1899,3806,,1601,,2792,1845,
2021-09-21 00:00:00,2202,2919,743,2031,3272,1958,3813,,1807,,2917,1719,
2021-09-22 00:00:00,2252,3081,852,2002,3296,2012,3952,,1863,,2920,1765,
2021-09-23 00:00:00,2374,3235,844,2242,3455,2181,4175,,1977,,3314,1972,
2021-09-24 00:00:00,2407,3437,852,2446,3611,2226,4605,,2091,,3275,2018,
2021-09-25 00:00:00,1921,2861,749,1686,2630,1571,3096,,1477,,2467,1560,
2021-09-26 00:00:00,1428,2400,656,1238,1832,1245,2286,,1204,,1972,988,
2021-09-27 00:00:00,2133,2884,742,2112,3545,1950,3985,,1726,,2868,1705,
2021-09-28 00:00:00,1998,2614,647,1960,3054,1763,3651,,1575,,2569,1630,
2021-09-29 00:00:00,2012,2647,666,1849,3004,1822,3677,,1603,,2470,1896,
2021-09-30 00:00:00,2308,3030,738,2018,3573,2085,4125,,1867,,2881,2207,
2021-10-01 00:00:00,2267,3270,833,2373,3495,2066,4224,,1844,,3129,1861,
2021-10-02 00:00:00,1527,2488,543,1521,2465,1309,2848,,1317,,2267,1318,
2021-10-03 00:00:00,1367,2640,698,1168,1631,1213,1830,,1324,,1843,910,
2021-10-04 00:00:00,1893,2458,648,1813,3111,2011,3685,,1654,,2682,1705,
2021-10-05 00:00:00,1577,1995,586,1525,2397,1638,2953,,1285,,2079,1322,
2021-10-06 00:00:00,1933,2481,718,1803,2991,1916,3528,,1652,,2533,1726,
2021-10-07 00:00:00,1904,2652,695,1950,3071,1937,3778,,1710,,2776,1666,
2021-10-08 00:00:00,1866,2527,632,1888,2826,1801,3553,,1607,,2647,1796,
2021-10-09 00:00:00,1438,2086,505,1263,2217,1138,2580,,1172,,2184,1190,
2021-10-10 00:00:00,1087,1756,466,1006,1408,983,1498,,1024,,1926,673,
2021-10-11 00:00:00,1913,2564,673,1916,2957,1799,3990,,1606,,2625,1748,
2021-10-12 00:00:00,1548,1958,525,1550,2456,1478,3265,,1315,,2049,1382,
2021-10-13 00:00:00,1764,2263,654,1706,2639,1687,3664,,1479,,2305,1555,
2021-10-14 00:00:00,1840,2300,616,1768,2740,1803,3675,,1646,,2518,1506,
2021-10-15 00:00:00,1844,2637,619,1975,2866,1827,3799,,1534,,2686,1813,
2021-10-16 00:00:00,1279,1750,402,1134,1992,1090,2531,,1105,,1919,1101,
2021-10-17 00:00:00,902,1244,380,799,1251,897,1508,,860,,1622,581,
2021-10-18 00:00:00,1860,2317,832,1808,2763,1902,3757,,1534,,2531,1484,
2021-10-19 00:00:00,1798,2190,840,1764,2769,2044,3781,,1572,,2354,1496,
2021-10-20 00:00:00,2134,2849,1036,1998,3147,2238,4099,,1794,,2939,1726,
2021-10-21 00:00:00,1480,1851,609,1361,2194,1532,2976,,1241,,2031,1216,
2021-10-22 00:00:00,1492,2150,560,1620,2427,1540,3276,,1268,,2196,1367,
2021-10-23 00:00:00,1189,1780,421,1107,2074,1025,2694,,1009,,1900,1270,
2021-10-24 00:00:00,1025,1646,466,926,1401,799,1593,,938,,1443,736,
2021-10-25 00:00:00,1784,2300,886,1710,2818,1930,3923,,1456,,2419,1442,
2021-10-26 00:00:00,1841,2352,845,1740,2858,1984,3750,,1579,,2402,1559,
2021-10-27 00:00:00,1909,2432,931,1768,2857,2043,3804,,1507,,2422,1490,
2021-10-28 00:00:00,1845,2514,867,1852,2961,2018,3922,,1624,,2546,1579,
2021-10-29 00:00:00,1641,2142,642,1703,2564,1639,3340,,1460,,2253,1412,
2021-10-30 00:00:00,958,1223,278,902,1547,756,2091,,634,,1335,874,
2021-10-31 00:00:00,1070,1719,457,972,1445,1080,1576,,955,,1373,655,
2021-11-01 00:00:00,386,493,127,338,511,353,730,,332,,542,306,
2021-11-02 00:00:00,1554,1861,649,1225,2239,1437,2819,,1158,,2078,1115,
2021-11-03 00:00:00,1434,1705,644,1172,2162,1371,2719,,1064,,1885,1100,
2021-11-04 00:00:00,1064,1126,401,869,1537,1047,2226,,782,,1355,854,
2021-11-05 00:00:00,1370,1554,485,1239,2167,1256,2771,,1030,,1780,1169,
2021-11-06 00:00:00,1005,1317,249,870,1567,832,1976,,873,,1446,889,
2021-11-07 00:00:00,659,1035,286,637,936,618,1124,,640,,995,472,
2021-11-08 00:00:00,1715,2203,765,1649,2604,1695,3412,,1427,,2323,1222,
2021-11-09 00:00:00,1664,2218,846,1568,2664,1754,3433,,1522,,2235,1340,
2021-11-10 00:00:00,1662,2042,796,1451,2579,1740,3315,,1402,,2077,1257,
2021-11-11 00:00:00,1657,1995,732,1424,2695,1724,3350,,1390,,2129,1354,
2021-11-12 00:00:00,1443,1769,537,1269,2274,1456,2883,,1251,,1978,1229,
2021-11-13 00:00:00,673,850,209,618,1027,574,1520,,534,,964,578,
2021-11-14 00:00:00,567,734,164,472,683,456,954,,503,,672,412,
2021-11-15 00:00:00,1479,1944,671,1197,2323,1529,3132,,1318,,2064,1214,
2021-11-16 00:00:00,1580,2026,667,1506,2460,1640,3111,,1353,,2017,1366,
2021-11-17 00:00:00,1504,1763,639,1285,2197,1529,2857,,1165,,1903,1162,
2021-11-18 00:00:00,1531,1975,682,1381,2349,1597,3040,,1293,,2085,1449,
2021-11-19 00:00:00,1566,2171,593,1494,2391,1530,3168,,1260,,2061,1431,
2021-11-20 00:00:00,825,1206,243,817,1382,698,1902,,715,,1312,893,
2021-11-21 00:00:00,574,791,235,494,759,507,969,,554,,801,355,
2021-11-22 00:00:00,1265,1502,543,1192,1908,1231,2679,,1075,,1616,1063,
2021-11-23 00:00:00,1509,1981,693,1366,2438,1591,3120,,1409,,2013,1308,
2021-11-24 00:00:00,1458,1747,562,1335,2215,1408,2911,,1300,,1884,1222,
2021-11-25 00:00:00,1349,1706,559,1358,2213,1409,2909,,1284,,1884,1672,
2021-11-26 00:00:00,1105,1473,401,1154,1774,1166,2483,,1261,,1580,1688,
2021-11-27 00:00:00,809,1056,238,748,1313,659,1792,,695,,1149,819,
2021-11-28 00:00:00,413,504,102,279,538,389,817,,679,,511,245,
2021-11-29 00:00:00,1120,1273,383,1032,1750,1040,2349,,1048,,1456,959,
2021-11-30 00:00:00,1008,992,356,844,1357,905,2198,,1374,,1142,829,
2021-12-01 00:00:00,1145,1567,439,1196,1884,1223,2500,,1254,,1553,1389,
2021-12-02 00:00:00,1163,1443,404,1155,1844,1173,2553,,1030,,1520,1063,
2021-12-03 00:00:00,1217,1393,395,1208,1808,1139,2632,,975,,1593,1070,
2021-12-04 00:00:00,510,648,138,507,899,490,1403,,425,,864,485,
2021-12-05 00:00:00,488,670,158,406,665,441,750,,452,,637,355,
2021-12-06 00:00:00,1267,1548,446,1224,1986,1159,2696,,1037,,1624,1053,
2021-12-07 00:00:00,1195,1482,486,1197,1962,1209,2660,,998,,1536,996,
2021-12-08 00:00:00,952,1014,324,856,1290,899,1947,,794,,1070,712,
2021-12-09 00:00:00,995,1115,338,979,1502,992,2287,,849,,1189,857,
2021-12-10 00:00:00,1080,1154,313,997,1554,682,2237,,884,,1253,908,
2021-12-11 00:00:00,531,681,163,569,968,489,1408,,698,,817,640,
2021-12-12 00:00:00,425,620,154,444,631,369,873,,633,,614,272,
2021-12-13 00:00:00,1066,1466,476,1199,1951,1105,2511,,1338,,1505,1302,
2021-12-14 00:00:00,1244,1751,526,1284,2135,1274,2749,,1110,,1609,1296,
2021-12-15 00:00:00,1231,1741,480,1311,2032,1314,2778,,1161,,1668,1215,
2021-12-16 00:00:00,1217,1560,473,1342,2117,1233,2870,,1144,,1618,1402,
2021-12-17 00:00:00,1185,1797,407,1446,2116,1200,2852,,1098,,1677,1223,
2021-12-18 00:00:00,661,1442,192,856,1320,637,1767,,752,,999,817,
2021-12-19 00:00:00,414,592,121,397,654,375,821,,413,,625,343,
2021-12-20 00:00:00,1174,1593,508,1357,2208,1168,2907,,1111,,1644,1440,
2021-12-21 00:00:00,1155,1302,421,1210,2125,1183,2863,,1085,,1468,1190,
2021-12-22 00:00:00,1046,1282,380,1110,1787,983,2613,,967,,1429,1036,
2021-12-23 00:00:00,925,1199,289,1103,1666,788,2523,,972,,1317,1060,
2021-12-24 00:00:00,307,416,56,409,446,267,691,,258,,451,331,
2021-12-25 00:00:00,229,392,59,212,229,185,380,,185,,347,220,
2021-12-26 00:00:00,381,458,93,215,288,202,461,,168,,371,248,
2021-12-27 00:00:00,756,1232,233,760,1225,602,1621,,615,,1123,786,
2021-12-28 00:00:00,726,840,156,526,886,658,1211,,481,,831,548,
2021-12-29 00:00:00,715,1185,193,739,1044,542,1616,,591,,941,618,
2021-12-30 00:00:00,758,1291,219,761,1321,633,1896,,728,,1241,807,
2021-12-31 00:00:00,686,1206,269,831,1114,590,1422,,608,,1041,595,
2022-01-01 00:00:00,537,1109,241,520,736,465,758,,532,,755,299,
2022-01-02 00:00:00,509,1013,244,536,835,523,955,,521,,756,395,
2022-01-03 00:00:00,969,1263,279,885,1549,813,2053,,766,,1459,781,
2022-01-04 00:00:00,669,952,212,608,1014,627,1551,,559,,899,539,
2022-01-05 00:00:00,688,1066,222,696,1242,681,1702,,713,,1084,656,
2022-01-06 00:00:00,309,672,127,338,527,421,789,,335,,512,262,
2022-01-07 00:00:00,648,1006,188,637,1156,432,1655,,641,,962,666,
2022-01-08 00:00:00,473,893,161,517,854,479,1324,,457,,772,500,
2022-01-09 00:00:00,414,724,126,415,578,369,783,,379,,547,326,
2022-01-10 00:00:00,1177,1696,426,1217,1977,1159,2671,,1084,,1676,1056,
2022-01-11 00:00:00,1278,1838,531,1239,2094,1302,2805,,1096,,1589,1118,
2022-01-12 00:00:00,1214,1532,452,1161,1872,1163,2476,,1082,,1401,1017,
